step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
258,DEBIT,13155.97,C445390,21571.28,8415.31,C430597,40773.95,53929.92,0,0
258,DEBIT,15947.77,C917113,33775.93,17828.16,C492365,1087.93,17035.7,0,0
258,CASH_IN,15892.7,C345887,46103.3,30210.6,C544480,30216.33,46109.03,0,0
259,TRANSFER,20659.87,C237013,58736.64,38076.77,C926798,34142.5,54802.37,0,0
259,PAYMENT,4343.58,C857442,12261.74,7918.16,M130647,12990.19,17333.77,0,0
259,CASH_OUT,14531.01,C888708,42278.74,27747.73,C126313,37644.15,52175.16,0,0
259,TRANSFER,9718.17,C179752,21247.29,11529.12,C695865,24690.18,34408.35,0,0
260,PAYMENT,9735.45,C804882,26079.76,16344.31,M942482,17108.06,26843.51,0,0
260,CASH_IN,636.79,C120963,752.38,115.59,C386325,23165.39,23802.18,0,0
260,PAYMENT,12794.19,C674502,28182.73,15388.54,M138951,15444.72,28238.91,0,0
260,TRANSFER,21139.22,C802505,36432.6,15293.38,C543873,35295.2,56434.42,0,0
260,PAYMENT,19174.18,C958115,52432.27,33258.09,M876905,39086.53,58260.71,0,0
261,TRANSFER,16997.79,C928300,36486.55,19488.76,C269412,35259.17,52256.96,0,0
261,DEBIT,11948.62,C746959,30578.38,18629.76,C607526,1635.2,13583.82,0,0
261,DEBIT,23333.94,C814222,60081.58,36747.64,C454336,7291.7,30625.64,0,0
261,CASH_OUT,17155.61,C615953,48184.5,31028.89,C226783,18943.32,36098.93,0,0
262,CASH_IN,6220.71,C913946,17810.96,11590.25,C760845,284.8,6505.51,0,0
262,TRANSFER,7363.26,C270362,10420.81,3057.55,C350732,15118.7,22481.96,0,0
262,TRANSFER,18267.71,C599018,47414.72,29147.01,C841895,23655.38,41923.09,0,0
262,PAYMENT,22624.2,C772395,47231.37,24607.17,M295272,16745.16,39369.36,0,0
262,TRANSFER,2169.2,C948140,2819.0,649.8,C514494,8375.65,10544.85,0,0
263,CASH_IN,9839.18,C398924,23912.27,14073.09,C575736,40566.67,50405.85,0,0
263,TRANSFER,14462.35,C709204,24696.6,10234.25,C519726,7923.35,22385.7,0,0
263,CASH_IN,485.32,C764031,1282.93,797.61,C151534,21886.35,22371.67,0,0
263,PAYMENT,2384.85,C471224,5304.19,2919.34,M961741,29632.28,32017.13,0,0
264,TRANSFER,8448.43,C216662,14990.45,6542.02,C529593,9544.17,17992.6,0,0
264,TRANSFER,2044.05,C102286,4246.46,2202.41,C497716,47312.9,49356.95,0,0
264,CASH_OUT,19782.94,C736207,33976.05,14193.11,C792351,11594.04,31376.98,0,0
264,TRANSFER,13478.28,C176368,19876.27,6397.99,C358958,23010.99,36489.27,0,0
265,PAYMENT,15977.97,C895914,16145.4,167.43,M184487,23054.53,39032.5,0,0
265,DEBIT,11430.67,C837036,22668.56,11237.89,C663372,41360.15,52790.82,0,0
265,PAYMENT,9733.17,C964863,10372.75,639.58,M269809,25111.21,34844.38,0,0
265,PAYMENT,1077.74,C967010,2547.21,1469.47,M382691,15884.57,16962.31,0,0
265,PAYMENT,6721.88,C421046,16494.91,9773.03,M925287,268.76,6990.64,0,0
266,PAYMENT,20036.87,C304718,20364.39,327.52,M101929,40092.37,60129.24,0,0
266,CASH_IN,6698.17,C144289,8527.82,1829.65,C916452,24586.18,31284.35,0,0
267,CASH_IN,10241.07,C962023,29068.2,18827.13,C999972,653.22,10894.29,0,0
267,DEBIT,19172.44,C828867,33551.4,14378.96,C818056,32019.06,51191.5,0,0
267,DEBIT,4724.94,C695913,13839.13,9114.19,C564775,29856.46,34581.4,0,0
267,CASH_OUT,17032.65,C934861,32341.46,15308.81,C950795,47326.51,64359.16,0,0
268,PAYMENT,12929.04,C143447,24443.39,11514.35,M414030,4557.14,17486.18,0,0
268,TRANSFER,2140.79,C302653,2976.91,836.12,C286705,8861.1,11001.89,0,0
269,CASH_OUT,18387.08,C684999,30848.83,12461.75,C844451,29502.73,47889.81,0,0
269,CASH_OUT,9152.01,C226775,20057.4,10905.39,C695543,43327.18,52479.19,0,0
269,TRANSFER,19592.95,C745875,33570.74,13977.79,C740136,47971.12,67564.07,0,0
269,DEBIT,9142.92,C101612,9776.93,634.01,C344504,11605.44,20748.36,0,0
270,CASH_IN,3038.93,C282346,3375.62,336.69,C941404,2087.48,5126.41,0,0
270,CASH_OUT,6811.57,C889994,9412.09,2600.52,C202944,29711.3,36522.87,0,0
270,CASH_IN,5091.24,C492855,13801.36,8710.12,C135321,8780.74,13871.98,0,0
270,CASH_OUT,16175.45,C145376,25440.79,9265.34,C551029,31968.94,48144.39,0,0
270,CASH_IN,15700.72,C226290,47040.63,31339.91,C119881,1296.0,16996.72,0,0
271,CASH_OUT,17966.37,C308007,31485.45,13519.08,C277171,26011.37,43977.74,0,0
271,TRANSFER,2912.3,C192383,3163.91,251.61,C566129,45122.21,48034.51,0,0
272,CASH_OUT,111.62,C101580,211.95,100.33,C979613,4659.41,4771.03,0,0
272,CASH_OUT,24349.19,C819239,53291.19,28942.0,C880294,26368.29,50717.48,0,0
272,PAYMENT,3981.11,C728056,6704.02,2722.91,M353270,22796.62,26777.73,0,0
272,TRANSFER,20155.11,C525198,37883.8,17728.69,C946755,21088.62,41243.73,0,0
273,PAYMENT,11444.62,C355184,30270.45,18825.83,M306174,26750.34,38194.96,0,0
273,CASH_OUT,8067.35,C260111,22142.28,14074.93,C961782,2688.94,10756.29,0,0
274,TRANSFER,7317.76,C136102,21387.75,14069.99,C225409,23648.95,30966.71,0,0
274,CASH_IN,20744.91,C889583,43581.41,22836.5,C530972,5137.67,25882.58,0,0
274,PAYMENT,21370.59,C249176,27640.85,6270.26,M647412,37080.71,58451.3,0,0
275,CASH_IN,14096.07,C555029,29485.94,15389.87,C958911,47660.02,61756.09,0,0
275,PAYMENT,10118.87,C562776,13722.79,3603.92,M374727,31995.19,42114.06,0,0
275,DEBIT,15500.64,C164748,32548.54,17047.9,C475189,19814.36,35315.0,0,0
276,TRANSFER,9153.2,C663936,23282.38,14129.18,C919084,40036.62,49189.82,0,0
276,TRANSFER,17340.63,C129963,40347.88,23007.25,C972027,28329.45,45670.08,0,0
276,DEBIT,19686.63,C947144,28046.13,8359.5,C927019,49791.76,69478.39,0,0
276,CASH_IN,18820.42,C644432,40036.59,21216.17,C764818,6681.9,25502.32,0,0
276,CASH_IN,9404.36,C774674,21951.53,12547.17,C478691,23402.54,32806.9,0,0
277,DEBIT,20923.06,C396920,52762.34,31839.28,C738123,41094.12,62017.18,0,0
277,DEBIT,2030.75,C349316,3405.78,1375.03,C968046,42084.2,44114.95,0,0
277,TRANSFER,13050.03,C516148,36929.14,23879.11,C159842,33439.7,46489.73,0,0
277,TRANSFER,24572.08,C140196,72976.9,48404.82,C870171,26553.95,51126.03,0,0
277,PAYMENT,10983.81,C374319,26918.78,15934.97,M353130,26771.31,37755.12,0,0
278,DEBIT,1542.92,C223018,1841.92,299.0,C467460,34054.42,35597.34,0,0
278,PAYMENT,6450.43,C820125,11133.18,4682.75,M970235,26772.93,33223.36,0,0
279,CASH_IN,20156.25,C387450,40154.41,19998.16,C848445,25545.81,45702.06,0,0
279,TRANSFER,18900.78,C356778,33626.79,14726.01,C120270,22011.63,40912.41,0,0
279,CASH_OUT,23305.87,C317457,35227.26,11921.39,C242085,16049.63,39355.5,0,0
279,PAYMENT,13365.08,C364162,30522.38,17157.3,M528443,28367.31,41732.39,0,0
279,PAYMENT,18436.57,C347502,34884.78,16448.21,M917462,47940.81,66377.38,0,0
280,CASH_OUT,441144.87,C999238,441144.87,0.0,C146937,43849.68,62435.41,1,0
280,TRANSFER,7246.63,C823602,17244.9,9998.27,C833392,28099.56,35346.19,0,0
280,PAYMENT,3665.81,C694327,4649.39,983.58,M661642,16700.43,20366.24,0,0
281,PAYMENT,9257.89,C211139,20366.93,11109.04,M295889,22528.36,31786.25,0,0
281,CASH_IN,22670.04,C506415,50774.16,28104.12,C377893,33942.1,56612.14,0,0
281,DEBIT,10563.78,C172316,29393.87,18830.09,C622185,6280.3,16844.08,0,0
282,DEBIT,14394.61,C636818,37076.79,22682.18,C780033,30613.92,45008.53,0,0
282,DEBIT,22160.54,C513730,46583.31,24422.77,C898964,42057.23,64217.77,0,0
282,CASH_IN,19899.1,C580449,55448.75,35549.65,C139245,12709.53,32608.63,0,0
282,TRANSFER,24766.66,C764256,26097.84,1331.18,C215764,8760.01,33526.67,0,0
282,TRANSFER,10258.65,C519587,21119.6,10860.95,C486600,5577.8,15836.45,0,0
283,CASH_IN,21990.25,C227355,41861.66,19871.41,C981944,40795.98,62786.23,0,0
283,CASH_IN,10595.38,C619986,24385.76,13790.38,C669762,11984.22,22579.6,0,0
283,CASH_OUT,12849.54,C462521,16601.45,3751.91,C409499,28186.5,41036.04,0,0
283,DEBIT,15388.75,C834486,35391.79,20003.04,C120890,18367.45,33756.2,0,0
283,DEBIT,19462.76,C263561,25987.39,6524.63,C586193,139.44,19602.2,0,0
284,PAYMENT,13524.34,C432480,28997.55,15473.21,M741584,33600.59,47124.93,0,0
284,CASH_IN,3042.9,C186918,3153.21,110.31,C409913,37853.0,40895.9,0,0
284,PAYMENT,15066.78,C527508,21121.69,6054.91,M873799,38067.35,53134.13,0,0
284,CASH_OUT,1022.53,C489909,1364.58,342.05,C401385,4727.27,5749.8,0,0
285,PAYMENT,11843.96,C525143,16275.82,4431.86,M730367,35125.6,46969.56,0,0
285,CASH_IN,13196.88,C927577,15268.86,2071.98,C170795,47453.62,60650.5,0,0
285,CASH_OUT,4454.07,C652399,5033.62,579.55,C695187,39758.25,44212.32,0,0
286,DEBIT,2886.44,C640753,7198.66,4312.22,C652972,20344.81,23231.25,0,0
286,PAYMENT,6073.57,C467056,8151.12,2077.55,M695024,44446.07,50519.64,0,0
286,DEBIT,6620.76,C933149,10526.1,3905.34,C280355,37903.7,44524.46,0,0
287,CASH_IN,24464.18,C573416,32155.48,7691.3,C514907,6015.22,30479.4,0,0
287,TRANSFER,14020.46,C497737,21234.28,7213.82,C844225,11675.52,25695.98,0,0
287,DEBIT,23089.06,C698158,58406.33,35317.27,C184178,39442.43,62531.49,0,0
287,CASH_IN,14391.39,C403024,35979.21,21587.82,C501539,16029.45,30420.84,0,0
287,PAYMENT,15748.53,C261038,17512.79,1764.26,M209359,24404.57,40153.1,0,0
288,CASH_OUT,2415.83,C583278,2922.24,506.41,C517427,4663.5,7079.33,0,0
288,CASH_OUT,10880.65,C507764,12268.44,1387.79,C594283,8899.69,19780.34,0,0
288,DEBIT,2296.47,C911896,3513.17,1216.7,C148787,4443.76,6740.23,0,0
288,TRANSFER,21698.28,C989414,53269.05,31570.77,C687878,49329.36,71027.64,0,0
289,CASH_IN,20168.73,C418696,28729.45,8560.72,C628577,9583.92,29752.65,0,0
289,CASH_IN,14383.05,C367748,24742.36,10359.31,C247753,21779.94,36162.99,0,0
289,CASH_IN,7211.65,C267923,11241.66,4030.01,C220029,13545.43,20757.08,0,0
290,PAYMENT,7064.75,C643451,8263.82,1199.07,M634611,9404.65,16469.4,0,0
290,DEBIT,3820.31,C570967,4789.49,969.18,C366660,23599.47,27419.78,0,0
290,PAYMENT,24876.66,C805334,30650.96,5774.3,M158374,43988.18,68864.84,0,0
290,CASH_OUT,16277.08,C941197,18031.58,1754.5,C860181,15376.8,31653.88,0,0
290,CASH_OUT,9690.12,C636159,14224.89,4534.77,C204038,47865.07,57555.19,0,0
291,DEBIT,14333.21,C267317,17532.12,3198.91,C342517,40834.46,55167.67,0,0
291,CASH_OUT,2469.49,C498890,5753.87,3284.38,C846167,4745.71,7215.2,0,0
291,TRANSFER,20960.09,C666006,21535.33,575.24,C747313,1141.22,22101.31,0,0
291,DEBIT,17039.47,C576428,29060.04,12020.57,C814827,46972.74,64012.21,0,0
292,PAYMENT,19288.27,C796135,32095.48,12807.21,M244852,13189.85,32478.12,0,0
292,CASH_OUT,2750.83,C847789,3646.85,896.02,C188847,44494.48,47245.31,0,0
292,PAYMENT,11263.08,C504363,18185.87,6922.79,M868032,33812.74,45075.82,0,0
292,DEBIT,11367.34,C624614,27502.97,16135.63,C487591,29702.16,41069.5,0,0
293,CASH_OUT,2239.36,C319680,4558.51,2319.15,C224449,21049.11,23288.47,0,0
293,CASH_OUT,6025.48,C401899,8388.42,2362.94,C712243,34369.04,40394.52,0,0
293,CASH_IN,4021.77,C530740,8728.01,4706.24,C122329,48972.18,52993.95,0,0
293,PAYMENT,14384.82,C441964,33749.86,19365.04,M534391,26660.67,41045.49,0,0
294,TRANSFER,1734.47,C525495,2370.53,636.06,C516635,28044.13,29778.6,0,0
294,CASH_IN,8393.44,C175532,21710.48,13317.04,C955718,33757.09,42150.53,0,0
294,TRANSFER,3549.78,C325658,8769.13,5219.35,C883746,29367.52,32917.3,0,0
294,DEBIT,12230.61,C783566,28791.18,16560.57,C435133,49035.8,61266.41,0,0
295,CASH_OUT,8726.57,C250257,24447.97,15721.4,C212257,39056.9,47783.47,0,0
295,CASH_OUT,18899.58,C198115,24994.15,6094.57,C678162,19112.1,38011.68,0,0
296,CASH_IN,20652.54,C503242,49087.3,28434.76,C577759,30603.76,51256.3,0,0
296,PAYMENT,16000.3,C666467,39126.77,23126.47,M727542,30531.36,46531.66,0,0
296,CASH_OUT,18859.69,C939818,44766.24,25906.55,C752706,22293.75,41153.44,0,0
296,CASH_IN,3375.04,C536021,4539.95,1164.91,C674357,37889.19,41264.23,0,0
296,CASH_IN,23807.75,C736455,60469.04,36661.29,C381164,6182.79,29990.54,0,0
297,CASH_OUT,5999.36,C110341,16262.22,10262.86,C756918,49127.68,55127.04,0,0
297,DEBIT,11639.57,C151692,25960.95,14321.38,C933151,36991.14,48630.71,0,0
297,PAYMENT,22316.59,C602000,42695.21,20378.62,M917763,5120.21,27436.8,0,0
297,DEBIT,22055.7,C524248,48870.61,26814.91,C193612,41255.2,63310.9,0,0
297,PAYMENT,12465.1,C845976,22634.11,10169.01,M398244,29290.13,41755.23,0,0
298,CASH_IN,17693.27,C824280,23380.03,5686.76,C761066,24726.26,42419.53,0,0
298,TRANSFER,3226.89,C988307,4449.73,1222.84,C606129,41966.21,45193.1,0,0
299,CASH_IN,13969.02,C982555,33096.28,19127.26,C530886,5215.71,19184.73,0,0
299,CASH_IN,6604.26,C521113,11649.3,5045.04,C220948,16351.04,22955.3,0,0
299,DEBIT,6494.98,C257779,14908.58,8413.6,C292572,30665.36,37160.34,0,0
299,TRANSFER,1165.78,C469671,3368.9,2203.12,C635635,2529.34,3695.12,0,0
299,PAYMENT,5449.77,C263051,9954.14,4504.37,M161300,33536.46,38986.23,0,0
300,DEBIT,24071.53,C462107,43094.33,19022.8,C638330,24799.88,48871.41,0,0
300,PAYMENT,9887.97,C676970,11601.14,1713.17,M849647,10333.8,20221.77,0,0
301,PAYMENT,15112.08,C560579,22286.09,7174.01,M801579,20010.59,35122.67,0,0
301,CASH_IN,3473.86,C349864,5948.42,2474.56,C332491,34239.73,37713.59,0,0
301,PAYMENT,14317.34,C434182,19092.67,4775.33,M479645,33804.17,48121.51,0,0
301,CASH_IN,23306.75,C756115,35628.97,12322.22,C143136,42856.05,66162.8,0,0
301,DEBIT,283.06,C357595,778.07,495.01,C537370,27516.62,27799.68,0,0
302,TRANSFER,18682.73,C450125,23902.14,5219.41,C525751,28669.96,47352.69,0,0
302,CASH_OUT,5608.89,C941653,12642.13,7033.24,C566576,32155.79,37764.68,0,0
302,TRANSFER,7676.64,C696490,12986.87,5310.23,C640533,3539.61,11216.25,0,0
302,CASH_IN,7024.83,C307929,11431.55,4406.72,C263871,6220.16,13244.99,0,0
303,TRANSFER,16779.74,C976787,31178.79,14399.05,C532389,1950.07,18729.81,0,0
303,DEBIT,1796.17,C580923,2691.09,894.92,C594411,24315.71,26111.88,0,0
303,CASH_IN,14111.46,C372209,40741.69,26630.23,C527856,31540.12,45651.58,0,0
303,PAYMENT,4940.25,C688499,7764.92,2824.67,M516122,34504.78,39445.03,0,0
303,TRANSFER,13399.29,C809152,34184.3,20785.01,C548139,41964.28,55363.57,0,0
304,CASH_IN,8032.03,C940819,11905.0,3872.97,C741860,8167.01,16199.04,0,0
304,CASH_IN,11335.13,C407284,15793.45,4458.32,C443505,40572.57,51907.7,0,0
305,CASH_IN,21889.5,C795420,24622.2,2732.7,C619406,40491.35,62380.85,0,0
305,CASH_OUT,7181.63,C747262,20515.82,13334.19,C444624,2180.37,9362.0,0,0
305,CASH_OUT,4508.0,C856521,12834.65,8326.65,C825238,41908.86,46416.86,0,0
305,DEBIT,24603.1,C786027,55627.68,31024.58,C887045,21271.91,45875.01,0,0
306,CASH_IN,14120.09,C950164,14771.65,651.56,C894790,43347.3,57467.39,0,0
306,CASH_OUT,9732.72,C579086,19480.49,9747.77,C261483,4181.8,13914.52,0,0
306,PAYMENT,14299.01,C982876,18209.45,3910.44,M845726,640.5,14939.51,0,0
307,PAYMENT,11902.4,C882568,18376.46,6474.06,M790869,15172.08,27074.48,0,0
307,CASH_OUT,3695.58,C266579,9792.86,6097.28,C774830,10241.64,13937.22,0,0
307,CASH_OUT,7927.28,C723087,10610.05,2682.77,C679721,11134.81,19062.09,0,0
307,CASH_IN,316.07,C368319,895.62,579.55,C173178,21801.73,22117.8,0,0
307,DEBIT,8551.65,C748249,24002.1,15450.45,C440019,18634.15,27185.8,0,0
308,CASH_IN,8864.3,C740448,13831.74,4967.44,C762142,45557.04,54421.34,0,0
308,PAYMENT,6855.49,C475726,11091.78,4236.29,M299660,20846.04,27701.53,0,0
308,CASH_OUT,12034.77,C269259,27774.1,15739.33,C731248,15926.8,27961.57,0,0
308,TRANSFER,1003.38,C343138,2970.68,1967.3,C668525,36929.37,37932.75,0,0
309,CASH_OUT,2012.18,C788422,2024.32,12.14,C490009,23229.59,25241.77,0,0
309,DEBIT,6479.68,C914252,13301.95,6822.27,C483291,8130.11,14609.79,0,0
309,CASH_OUT,2604.87,C798824,6014.93,3410.06,C737499,45635.05,48239.92,0,0
309,PAYMENT,21432.67,C840205,47441.11,26008.44,M106634,45221.21,66653.88,0,0
309,PAYMENT,17622.25,C914314,41156.42,23534.17,M522498,32764.0,50386.25,0,0
310,PAYMENT,5571.31,C715158,15442.29,9870.98,M716533,47891.6,53462.91,0,0
310,DEBIT,20573.32,C164731,31755.28,11181.96,C960424,13809.0,34382.32,0,0
310,PAYMENT,8963.13,C781903,14930.88,5967.75,M437387,38761.71,47724.84,0,0
310,CASH_IN,5956.85,C556827,15768.69,9811.84,C221739,38882.82,44839.67,0,0
310,DEBIT,8331.24,C280178,22492.99,14161.75,C324163,38865.45,47196.69,0,0
311,PAYMENT,17951.7,C292693,42821.17,24869.47,M130719,14048.41,32000.11,0,0
311,DEBIT,11668.97,C121655,32060.31,20391.34,C359834,16182.35,27851.32,0,0
311,DEBIT,14335.65,C231868,23858.54,9522.89,C544914,18986.71,33322.36,0,0
311,TRANSFER,5610.84,C401398,9903.24,4292.4,C362908,26096.05,31706.89,0,0
312,CASH_OUT,592.94,C561749,626.59,33.65,C251902,25811.4,26404.34,0,0
312,PAYMENT,927.13,C959367,1984.15,1057.02,M510576,6329.96,7257.09,0,0
312,CASH_IN,3549.06,C110029,6026.75,2477.69,C305013,47320.63,50869.69,0,0
312,PAYMENT,15714.95,C936171,46698.19,30983.24,M753677,49912.4,65627.35,0,0
312,DEBIT,22413.94,C811514,40480.75,18066.81,C775346,14861.07,37275.01,0,0
313,CASH_IN,1113.79,C971946,2111.58,997.79,C213482,40434.86,41548.65,0,0
313,CASH_IN,13466.57,C237517,23566.9,10100.33,C813691,1444.41,14910.98,0,0
313,TRANSFER,4099.18,C214511,11173.99,7074.81,C923746,48440.15,52539.33,0,0
313,PAYMENT,10390.97,C400086,13004.9,2613.93,M824152,37087.89,47478.86,0,0
313,CASH_OUT,14059.87,C442622,16211.45,2151.58,C507607,17525.31,31585.18,0,0
314,CASH_OUT,5163.31,C776511,6309.2,1145.89,C860253,12607.21,17770.52,0,0
314,DEBIT,3660.59,C465975,4324.71,664.12,C217101,1808.12,5468.71,0,0
315,CASH_OUT,14847.04,C722403,40745.32,25898.28,C192669,14532.22,29379.26,0,0
315,CASH_IN,16727.41,C665819,31039.74,14312.33,C133648,48024.37,64751.78,0,0
315,TRANSFER,13478.26,C303341,25665.51,12187.25,C427814,44251.65,57729.91,0,0
316,PAYMENT,17807.61,C463202,47168.72,29361.11,M556686,601.47,18409.08,0,0
316,PAYMENT,11386.57,C794163,25827.2,14440.63,M687824,43996.43,55383.0,0,0
317,TRANSFER,12088.52,C288173,22886.57,10798.05,C765926,15403.51,27492.03,0,0
317,PAYMENT,7617.92,C121681,14331.44,6713.52,M915946,16319.5,23937.42,0,0
318,DEBIT,16179.63,C463778,18449.35,2269.72,C901664,44685.69,60865.32,0,0
318,TRANSFER,13656.22,C855801,30969.0,17312.78,C481632,12355.67,26011.89,0,0
318,CASH_IN,9140.66,C212624,11060.35,1919.69,C179471,30814.06,39954.72,0,0
319,CASH_OUT,6952.49,C864813,10442.67,3490.18,C956672,32684.86,39637.35,0,0
319,CASH_OUT,220.53,C427165,527.07,306.54,C536360,13215.61,13436.14,0,0
319,PAYMENT,10795.48,C720142,22157.02,11361.54,M239184,4867.62,15663.1,0,0
319,CASH_IN,18646.77,C401241,39763.63,21116.86,C293681,49631.89,68278.66,0,0
319,PAYMENT,22510.4,C739047,50195.88,27685.48,M503019,38984.52,61494.92,0,0
320,CASH_OUT,6055.87,C411485,11787.32,5731.45,C851751,11684.1,17739.97,0,0
320,TRANSFER,22485.6,C333662,47559.09,25073.49,C543995,28399.88,50885.48,0,0
320,CASH_OUT,15134.18,C832955,16753.26,1619.08,C750657,39706.74,54840.92,0,0
321,TRANSFER,10055.73,C380461,15776.85,5721.12,C497072,19492.06,29547.79,0,0
321,CASH_OUT,24756.5,C369846,64726.58,39970.08,C689512,11394.43,36150.93,0,0
321,DEBIT,24032.97,C575137,40213.8,16180.83,C355278,891.44,24924.41,0,0
321,CASH_OUT,24269.85,C708515,27196.71,2926.86,C279314,34786.94,59056.79,0,0
321,TRANSFER,19301.39,C297004,43243.21,23941.82,C689727,38844.86,58146.25,0,0
322,PAYMENT,15998.23,C989276,18779.99,2781.76,M415303,29992.45,45990.68,0,0
322,CASH_OUT,16787.67,C573799,45245.85,28458.18,C334222,5181.17,21968.84,0,0
323,CASH_IN,2442.39,C832544,6893.53,4451.14,C834528,35372.65,37815.04,0,0
323,DEBIT,8947.68,C976534,14556.96,5609.28,C901287,15306.59,24254.27,0,0
324,TRANSFER,14360.26,C281080,41297.27,26937.01,C691703,44656.05,59016.31,0,0
324,PAYMENT,23071.43,C385226,54568.15,31496.72,M974834,28531.18,51602.61,0,0
324,CASH_OUT,20003.68,C268122,55167.84,35164.16,C619862,6293.94,26297.62,0,0
324,DEBIT,17270.48,C628568,29549.84,12279.36,C946556,3968.83,21239.31,0,0
325,CASH_OUT,10946.88,C784617,25713.19,14766.31,C778552,14069.02,25015.9,0,0
325,TRANSFER,7319.05,C558061,9121.73,1802.68,C242093,28461.05,35780.1,0,0
325,CASH_IN,12586.01,C365991,33774.68,21188.67,C506093,7392.93,19978.94,0,0
325,PAYMENT,10871.37,C609986,29645.06,18773.69,M384658,43767.27,54638.64,0,0
325,TRANSFER,9364.13,C923464,25162.58,15798.45,C612222,8563.74,17927.87,0,0
326,CASH_OUT,15987.17,C632059,17711.13,1723.96,C470170,9686.81,25673.98,0,0
326,CASH_OUT,7191.99,C299662,19529.11,12337.12,C278652,8320.96,15512.95,0,0
327,PAYMENT,12055.15,C247009,19743.76,7688.61,M420985,3577.48,15632.63,0,0
327,CASH_OUT,8721.55,C563174,16617.18,7895.63,C133985,40501.17,49222.72,0,0
327,CASH_OUT,20736.46,C930127,37985.24,17248.78,C440335,38690.23,59426.69,0,0
327,DEBIT,6426.99,C597670,17693.8,11266.81,C540669,49047.6,55474.59,0,0
328,DEBIT,24589.48,C342146,35898.24,11308.76,C336677,49528.0,74117.48,0,0
328,PAYMENT,19675.05,C448812,38116.36,18441.31,M620516,13687.24,33362.29,0,0
329,CASH_IN,10292.44,C683144,26190.51,15898.07,C975994,37614.46,47906.9,0,0
329,PAYMENT,10203.62,C553554,27413.64,17210.02,M392545,7658.44,17862.06,0,0
329,PAYMENT,12002.16,C819695,29918.11,17915.95,M534572,5693.14,17695.3,0,0
329,PAYMENT,18541.48,C292973,29789.38,11247.9,M443906,35181.65,53723.13,0,0
329,DEBIT,4866.35,C126552,7075.07,2208.72,C225836,1249.22,6115.57,0,0
330,TRANSFER,84753.17,C689760,105941.46,21188.29,C985344,36446.76,48740.17,1,0
330,DEBIT,15662.46,C652464,33376.68,17714.22,C731871,28981.84,44644.3,0,0
330,CASH_OUT,22570.36,C566836,37280.42,14710.06,C214281,16225.95,38796.31,0,0
331,PAYMENT,4532.24,C475260,6971.12,2438.88,M256784,24543.68,29075.92,0,0
331,PAYMENT,15070.08,C453289,16044.05,973.97,M183853,16794.47,31864.55,0,0
331,CASH_OUT,281.86,C562030,697.71,415.85,C149642,41471.66,41753.52,0,0
331,PAYMENT,16276.65,C259804,43484.53,27207.88,M334808,6390.05,22666.7,0,0
331,DEBIT,3344.91,C406888,6413.94,3069.03,C807142,32861.11,36206.02,0,0
332,TRANSFER,2302.97,C475652,6340.13,4037.16,C704447,39999.69,42302.66,0,0
332,PAYMENT,7320.28,C290991,13426.53,6106.25,M928836,31597.74,38918.02,0,0
333,TRANSFER,9747.58,C492758,25077.01,15329.43,C960943,34425.71,44173.29,0,0
333,CASH_OUT,21173.65,C825227,52378.67,31205.02,C564385,38029.91,59203.56,0,0
333,CASH_OUT,13455.62,C267976,31238.07,17782.45,C670250,41586.56,55042.18,0,0
333,TRANSFER,17784.01,C976762,29809.65,12025.64,C675614,45722.91,63506.92,0,0
333,CASH_OUT,11413.35,C119279,32548.82,21135.47,C735612,5672.13,17085.48,0,0
334,CASH_IN,24561.25,C920401,65362.23,40800.98,C500166,40745.89,65307.14,0,0
334,CASH_OUT,827.51,C507772,1401.31,573.8,C938747,1857.9,2685.41,0,0
334,CASH_OUT,10146.99,C805306,28263.19,18116.2,C649686,1526.78,11673.77,0,0
335,DEBIT,5878.31,C494506,11577.29,5698.98,C709804,3692.43,9570.74,0,0
335,TRANSFER,1560.62,C548987,3665.17,2104.55,C417386,27406.52,28967.14,0,0
335,PAYMENT,2058.3,C551515,3750.87,1692.57,M552603,27757.82,29816.12,0,0
336,TRANSFER,23153.88,C132014,64046.05,40892.17,C816375,17620.72,40774.6,0,0
336,PAYMENT,1917.35,C639289,4054.24,2136.89,M511349,5807.45,7724.8,0,0
337,DEBIT,11756.71,C941150,19841.1,8084.39,C646760,36772.2,48528.91,0,0
337,PAYMENT,14816.78,C218503,24539.66,9722.88,M788280,31557.54,46374.32,0,0
337,DEBIT,23110.85,C660625,67975.29,44864.44,C331192,35802.11,58912.96,0,0
338,CASH_IN,6907.0,C483513,15175.66,8268.66,C685495,43392.41,50299.41,0,0
338,TRANSFER,2720.05,C853825,3280.81,560.76,C977807,39378.6,42098.65,0,0
338,CASH_IN,5368.23,C999343,15492.32,10124.09,C175774,4773.28,10141.51,0,0
338,DEBIT,13449.08,C768364,13982.67,533.59,C769089,39792.82,53241.9,0,0
